Date, Price, Grid load forecast, Wind power forecast
2013-01-26 22:00:00,37.01,54930,1653
2013-01-26 23:00:00,36.19,53124,1521
2013-01-27 00:00:00,35.97,50169,1386
2013-01-27 01:00:00,35.8,48935,1311
2013-01-27 02:00:00,35.11,48376,1280
2013-01-27 03:00:00,34.39,48208,1283
2013-01-27 04:00:00,34.43,48251,1334
2013-01-27 05:00:00,34.44,48842,1433
2013-01-27 06:00:00,34.99,49500,1590
2013-01-27 07:00:00,35.12,50814,1834
2013-01-27 08:00:00,35.6,52189,2182
2013-01-27 09:00:00,36.03,53735,2551
2013-01-27 10:00:00,36.65,54952,2877
2013-01-27 11:00:00,36.92,55492,3161
2013-01-27 12:00:00,36.53,55368,3350
2013-01-27 13:00:00,36.33,55036,3414
2013-01-27 14:00:00,36.11,55164,3393
2013-01-27 15:00:00,36.14,55987,3244
2013-01-27 16:00:00,36.76,57806,2987
2013-01-27 17:00:00,37.71,59165,2776
2013-01-27 18:00:00,38.26,58668,2639
2013-01-27 19:00:00,37.86,57611,2515
2013-01-27 20:00:00,36.4,56095,2426
2013-01-27 21:00:00,36.01,54833,2364
2013-01-27 22:00:00,36.05,52786,2292
2013-01-27 23:00:00,35.03,50344,2244
2013-01-28 00:00:00,35.12,48439,2466
2013-01-28 01:00:00,34.44,47470,2409
2013-01-28 02:00:00,34.12,47167,2380
2013-01-28 03:00:00,34.53,47252,2360
2013-01-28 04:00:00,35.05,48242,2338
2013-01-28 05:00:00,35.9,51011,2312
2013-01-28 06:00:00,38.32,55798,2268
2013-01-28 07:00:00,40.13,60713,2200
2013-01-28 08:00:00,40.65,61769,2118
2013-01-28 09:00:00,39.96,61476,2066
2013-01-28 10:00:00,39.66,61290,2092
2013-01-28 11:00:00,39.37,60969,2138
2013-01-28 12:00:00,39.12,60299,2123
2013-01-28 13:00:00,39.09,59984,2089
2013-01-28 14:00:00,39.09,59865,2104
2013-01-28 15:00:00,39.21,60195,2129
2013-01-28 16:00:00,39.61,61091,2132
2013-01-28 17:00:00,40.2,61856,2125
2013-01-28 18:00:00,39.73,60935,2189
2013-01-28 19:00:00,38.97,59613,2362
2013-01-28 20:00:00,37.76,57656,2580
2013-01-28 21:00:00,36,55989,2789
2013-01-28 22:00:00,35.65,53374,2959
2013-01-28 23:00:00,34.29,50458,3123
2013-01-29 00:00:00,33.12,47928,3322
2013-01-29 01:00:00,32.61,46958,3449
2013-01-29 02:00:00,32.24,46597,3576
2013-01-29 03:00:00,32.27,46785,3490
2013-01-29 04:00:00,32.76,47801,3208
2013-01-29 05:00:00,34.61,50521,2945
2013-01-29 06:00:00,36.24,55226,2760
2013-01-29 07:00:00,37.66,59712,2634
2013-01-29 08:00:00,38.02,60572,2547
2013-01-29 09:00:00,38,60246,2533
2013-01-29 10:00:00,37.95,60072,2570
2013-01-29 11:00:00,38.38,59655,2642
2013-01-29 12:00:00,38.32,59008,2667
2013-01-29 13:00:00,38.94,58690,2593
2013-01-29 14:00:00,39.27,58480,2437
2013-01-29 15:00:00,39.41,58833,2181
2013-01-29 16:00:00,39.7,59701,1885
2013-01-29 17:00:00,42.47,60699,1590
2013-01-29 18:00:00,40.02,59967,1377
2013-01-29 19:00:00,39.45,58500,1220
2013-01-29 20:00:00,38.88,56598,1126
2013-01-29 21:00:00,37.86,55045,1116
2013-01-29 22:00:00,36.19,52294,1219
2013-01-29 23:00:00,34.49,49294,1442
2013-01-30 00:00:00,33.47,46439,2533
2013-01-30 01:00:00,32.02,45384,2907
2013-01-30 02:00:00,31.44,45019,3171
2013-01-30 03:00:00,31.62,45057,3247
2013-01-30 04:00:00,32.22,45961,3212
2013-01-30 05:00:00,33.74,48499,3130
2013-01-30 06:00:00,35.73,52911,2959
2013-01-30 07:00:00,37.73,57672,2735
2013-01-30 08:00:00,37.89,58476,2510
2013-01-30 09:00:00,37.58,58202,2389
2013-01-30 10:00:00,37.56,58091,2432
2013-01-30 11:00:00,37.41,57789,2588
2013-01-30 12:00:00,37.04,57251,2796
2013-01-30 13:00:00,36.64,57038,3003
2013-01-30 14:00:00,36.43,56973,3192
2013-01-30 15:00:00,36.57,57203,3380
2013-01-30 16:00:00,37.18,58027,3565
2013-01-30 17:00:00,37.84,59020,3717
2013-01-30 18:00:00,37.41,58482,3832
2013-01-30 19:00:00,36.96,57252,3887
2013-01-30 20:00:00,36.28,55432,3894
2013-01-30 21:00:00,35.41,53893,3886
2013-01-30 22:00:00,34.49,51230,3814
2013-01-30 23:00:00,33.2,48232,3722
2013-01-31 00:00:00,33.77,45691,3512
2013-01-31 01:00:00,33.08,44741,3271
2013-01-31 02:00:00,32.36,44287,3002
2013-01-31 03:00:00,32.55,44545,2786
2013-01-31 04:00:00,33.61,45317,2721
2013-01-31 05:00:00,34.66,47960,2674
2013-01-31 06:00:00,35.58,52572,2811
2013-01-31 07:00:00,37.03,57130,3024
2013-01-31 08:00:00,37.26,57951,3312
2013-01-31 09:00:00,36.84,57738,3605
2013-01-31 10:00:00,36.68,57638,3659
2013-01-31 11:00:00,36.37,57308,3580
2013-01-31 12:00:00,36.14,56725,3273
2013-01-31 13:00:00,36.42,56400,2799
2013-01-31 14:00:00,36.69,56366,2290
2013-01-31 15:00:00,37.14,56639,1925
2013-01-31 16:00:00,37.64,57655,1690
2013-01-31 17:00:00,38.74,58798,1537
2013-01-31 18:00:00,38.56,58374,1441
2013-01-31 19:00:00,37.5,57253,1356
2013-01-31 20:00:00,36.71,55509,1245
2013-01-31 21:00:00,36.61,54104,1170
2013-01-31 22:00:00,35.94,51770,1157
2013-01-31 23:00:00,35,49139,1137
2013-02-01 00:00:00,34.63,46495,1007
2013-02-01 01:00:00,34.33,45587,959
2013-02-01 02:00:00,34.04,45237,925
2013-02-01 03:00:00,34.38,45576,938
2013-02-01 04:00:00,34.75,46598,988
2013-02-01 05:00:00,35.8,49343,1031
2013-02-01 06:00:00,36.85,54088,1074
2013-02-01 07:00:00,38.47,58706,1110
2013-02-01 08:00:00,40.92,59812,1154
2013-02-01 09:00:00,41.96,59593,1213
2013-02-01 10:00:00,42.24,59408,1255
2013-02-01 11:00:00,41.22,58845,1255
2013-02-01 12:00:00,39.97,57801,1183
2013-02-01 13:00:00,39.73,57023,1021
2013-02-01 14:00:00,39.22,56588,843
2013-02-01 15:00:00,39.34,56804,707
2013-02-01 16:00:00,40.24,57905,607
2013-02-01 17:00:00,44.27,59113,533
2013-02-01 18:00:00,41.97,58615,490
2013-02-01 19:00:00,39.84,56936,489
2013-02-01 20:00:00,38.73,54870,528
2013-02-01 21:00:00,38.01,53467,562
2013-02-01 22:00:00,37.8,51488,563
2013-02-01 23:00:00,36.51,49453,563
2013-02-02 00:00:00,36.97,48737,551
2013-02-02 01:00:00,36.18,47846,599
2013-02-02 02:00:00,34.86,47384,724
2013-02-02 03:00:00,34.69,47316,824
2013-02-02 04:00:00,34.55,47538,868
2013-02-02 05:00:00,34.69,48372,923
2013-02-02 06:00:00,34.93,49442,1008
2013-02-02 07:00:00,35.29,51367,1110
2013-02-02 08:00:00,36.6,53165,1219
2013-02-02 09:00:00,37.87,54832,1322
2013-02-02 10:00:00,38.26,55685,1408
2013-02-02 11:00:00,38.08,55486,1499
2013-02-02 12:00:00,37.57,54764,1567
2013-02-02 13:00:00,36.72,54017,1579
2013-02-02 14:00:00,35.85,53672,1543
2013-02-02 15:00:00,35.95,54397,1466
2013-02-02 16:00:00,36.72,56511,1419
2013-02-02 17:00:00,38.61,58215,1427
2013-02-02 18:00:00,39.13,57850,1410
2013-02-02 19:00:00,38.45,56189,1336
2013-02-02 20:00:00,36.95,54334,1257
2013-02-02 21:00:00,35.79,53429,1211
2013-02-02 22:00:00,36.25,51893,1171
2013-02-02 23:00:00,35.02,50047,1146
2013-02-03 00:00:00,35.83,48206,838
2013-02-03 01:00:00,34.84,47053,849
2013-02-03 02:00:00,34.29,46500,844
2013-02-03 03:00:00,34.51,46423,804
2013-02-03 04:00:00,34.4,46611,772
2013-02-03 05:00:00,34.66,47145,766
2013-02-03 06:00:00,35,47866,738
2013-02-03 07:00:00,35.24,49166,721
2013-02-03 08:00:00,35.7,50487,786
2013-02-03 09:00:00,36.85,52049,846
2013-02-03 10:00:00,37.3,53173,883
2013-02-03 11:00:00,37.31,53603,1001
2013-02-03 12:00:00,36.54,53128,1183
2013-02-03 13:00:00,35.83,52669,1377
2013-02-03 14:00:00,35.84,52586,1510
2013-02-03 15:00:00,35.95,53302,1536
2013-02-03 16:00:00,36.61,55111,1553
2013-02-03 17:00:00,37.3,56846,1641
2013-02-03 18:00:00,37.67,56888,1671
2013-02-03 19:00:00,37,55985,1682
2013-02-03 20:00:00,36.69,54659,1757
2013-02-03 21:00:00,36.28,53826,1727
2013-02-03 22:00:00,35.86,51882,1588
2013-02-03 23:00:00,34.92,49585,1449
2013-02-04 00:00:00,34.96,47636,1451
2013-02-04 01:00:00,34.57,46826,1362
2013-02-04 02:00:00,34.18,46624,1273
2013-02-04 03:00:00,34.27,46963,1203
2013-02-04 04:00:00,34.89,47929,1213
2013-02-04 05:00:00,36.09,50738,1318
2013-02-04 06:00:00,38.32,55179,1449
2013-02-04 07:00:00,39.57,59723,1731
2013-02-04 08:00:00,40.3,60520,2253
2013-02-04 09:00:00,39.61,60128,2746
2013-02-04 10:00:00,39.23,59822,3166
2013-02-04 11:00:00,38.35,59335,3561
2013-02-04 12:00:00,37.62,58611,3769
2013-02-04 13:00:00,37.09,58310,3834
2013-02-04 14:00:00,36.97,58065,3870
2013-02-04 15:00:00,36.96,58345,3886
2013-02-04 16:00:00,37.17,59159,3874
2013-02-04 17:00:00,37.63,60255,3838
2013-02-04 18:00:00,37.6,59411,3803
2013-02-04 19:00:00,36.91,58079,3800
2013-02-04 20:00:00,36.03,56158,3779
2013-02-04 21:00:00,35.46,54601,3759
2013-02-04 22:00:00,34.92,52084,3711
2013-02-04 23:00:00,34.32,49338,3664
2013-02-05 00:00:00,34.03,47661,3492
2013-02-05 01:00:00,33.63,46777,3371
2013-02-05 02:00:00,33.07,46447,3237
2013-02-05 03:00:00,33.35,46704,3101
2013-02-05 04:00:00,33.81,47600,2944
2013-02-05 05:00:00,34.79,50084,2753
2013-02-05 06:00:00,36.45,54434,2550
2013-02-05 07:00:00,38.51,58683,2358
2013-02-05 08:00:00,38.83,59463,2169
2013-02-05 09:00:00,38.5,59191,1984
2013-02-05 10:00:00,38.01,59041,1846
2013-02-05 11:00:00,37.69,58781,1731
2013-02-05 12:00:00,37.59,58198,1562
2013-02-05 13:00:00,37.55,57913,1392
2013-02-05 14:00:00,37.51,57564,1245
2013-02-05 15:00:00,38.09,57929,1125
2013-02-05 16:00:00,39.43,58852,1015
2013-02-05 17:00:00,41.42,60001,963
2013-02-05 18:00:00,39.92,59607,980
2013-02-05 19:00:00,39.41,58475,1019
2013-02-05 20:00:00,38.59,56759,1037
2013-02-05 21:00:00,37.55,55401,1017
2013-02-05 22:00:00,36.94,52873,1005
2013-02-05 23:00:00,34.89,50119,985
2013-02-06 00:00:00,35.28,47965,1239
2013-02-06 01:00:00,35.21,47037,1227
2013-02-06 02:00:00,34.91,46824,1224
2013-02-06 03:00:00,35.13,47073,1232
2013-02-06 04:00:00,35.55,48044,1269
2013-02-06 05:00:00,36.63,50632,1292
2013-02-06 06:00:00,38.61,55211,1191
2013-02-06 07:00:00,41.69,59715,1072
2013-02-06 08:00:00,44.39,60599,987
2013-02-06 09:00:00,43.16,60309,918
2013-02-06 10:00:00,42.81,60125,827
2013-02-06 11:00:00,41.38,59649,771
2013-02-06 12:00:00,40.6,58927,761
2013-02-06 13:00:00,40.6,58482,782
2013-02-06 14:00:00,40.52,58366,830
2013-02-06 15:00:00,40.55,58682,827
2013-02-06 16:00:00,41.55,59611,773
2013-02-06 17:00:00,44.38,60828,727
2013-02-06 18:00:00,41.66,60312,693
2013-02-06 19:00:00,40.49,59086,658
2013-02-06 20:00:00,39.31,57171,620
2013-02-06 21:00:00,38.31,55640,562
2013-02-06 22:00:00,37.04,53095,508
2013-02-06 23:00:00,35.9,50321,508
2013-02-07 00:00:00,36.58,47797,673
2013-02-07 01:00:00,35.95,46773,704
2013-02-07 02:00:00,35.45,46555,720
2013-02-07 03:00:00,35.53,46722,751
2013-02-07 04:00:00,35.85,47686,800
2013-02-07 05:00:00,37.52,50330,818
2013-02-07 06:00:00,40.64,54862,793
2013-02-07 07:00:00,44.24,59421,770
2013-02-07 08:00:00,48.05,60206,760
2013-02-07 09:00:00,44.81,59967,753
2013-02-07 10:00:00,43.84,59760,749
2013-02-07 11:00:00,41.78,59264,752
2013-02-07 12:00:00,41.56,58494,735
2013-02-07 13:00:00,41.2,58095,716
2013-02-07 14:00:00,41.45,57991,703
2013-02-07 15:00:00,41.36,58270,684
2013-02-07 16:00:00,41.89,59279,659
2013-02-07 17:00:00,53.61,60835,636
2013-02-07 18:00:00,44.44,60429,602
2013-02-07 19:00:00,41.7,59327,560
2013-02-07 20:00:00,40.75,57511,517
2013-02-07 21:00:00,40.29,55979,483
2013-02-07 22:00:00,39.47,53522,459
2013-02-07 23:00:00,37.58,50665,452
2013-02-08 00:00:00,36.77,48746,573
2013-02-08 01:00:00,36.22,47669,609
2013-02-08 02:00:00,36.17,47286,652
2013-02-08 03:00:00,36.5,47528,713
2013-02-08 04:00:00,36.83,48452,771
2013-02-08 05:00:00,37.72,51183,822
2013-02-08 06:00:00,40.51,55806,852
2013-02-08 07:00:00,42.65,60315,852
2013-02-08 08:00:00,45.33,61497,837
2013-02-08 09:00:00,43.86,61284,820
2013-02-08 10:00:00,42.17,61038,800
2013-02-08 11:00:00,41.36,60307,780
2013-02-08 12:00:00,40.79,59279,769
2013-02-08 13:00:00,40.46,58367,766
2013-02-08 14:00:00,40.36,57904,772
2013-02-08 15:00:00,40.18,57845,781
2013-02-08 16:00:00,40.66,58710,793
2013-02-08 17:00:00,42,60065,808
2013-02-08 18:00:00,40.99,59721,813
2013-02-08 19:00:00,40.24,58026,795
2013-02-08 20:00:00,39.23,55929,784
2013-02-08 21:00:00,38.76,54374,784
2013-02-08 22:00:00,38.29,52361,774
2013-02-08 23:00:00,37.06,50191,761
2013-02-09 00:00:00,37.06,49116,609
2013-02-09 01:00:00,36.86,48154,614
2013-02-09 02:00:00,36.62,47638,643
2013-02-09 03:00:00,36.43,47561,688
2013-02-09 04:00:00,36.67,47794,729
2013-02-09 05:00:00,36.85,48543,764
2013-02-09 06:00:00,37.07,49746,778
2013-02-09 07:00:00,37.4,51502,789
2013-02-09 08:00:00,37.92,53480,804
2013-02-09 09:00:00,39.88,55239,828
2013-02-09 10:00:00,40.35,56105,836
2013-02-09 11:00:00,40.31,55928,810
2013-02-09 12:00:00,40.11,55417,745
2013-02-09 13:00:00,39.63,54667,669
2013-02-09 14:00:00,38.82,54200,601
2013-02-09 15:00:00,39.01,54537,541
2013-02-09 16:00:00,40.26,56374,486
2013-02-09 17:00:00,42.66,58542,438
2013-02-09 18:00:00,41.95,58413,391
2013-02-09 19:00:00,40.73,56764,338
2013-02-09 20:00:00,39.81,54927,289
2013-02-09 21:00:00,38.1,53992,253
2013-02-09 22:00:00,37.63,52335,211
2013-02-09 23:00:00,36.65,50466,173
2013-02-10 00:00:00,37.49,49171,92
2013-02-10 01:00:00,36.98,47982,84
2013-02-10 02:00:00,36.77,47475,86
2013-02-10 03:00:00,36.73,47336,88
2013-02-10 04:00:00,36.6,47429,96
2013-02-10 05:00:00,36.57,48027,106
2013-02-10 06:00:00,37.14,48853,116
2013-02-10 07:00:00,37.29,50049,125
2013-02-10 08:00:00,37.36,51414,141
2013-02-10 09:00:00,37.76,53171,169
2013-02-10 10:00:00,38.14,54443,217
2013-02-10 11:00:00,38.57,54584,295
2013-02-10 12:00:00,37.94,54176,368
2013-02-10 13:00:00,37.64,53665,412
2013-02-10 14:00:00,37.49,53457,451
2013-02-10 15:00:00,37.45,53900,493
2013-02-10 16:00:00,37.97,55700,530
2013-02-10 17:00:00,39.73,57693,574
2013-02-10 18:00:00,40.52,57983,623
2013-02-10 19:00:00,39.9,56874,665
2013-02-10 20:00:00,38.78,55528,712
2013-02-10 21:00:00,37.78,54598,749
2013-02-10 22:00:00,37.59,52518,767
2013-02-10 23:00:00,36.89,50343,769
2013-02-11 00:00:00,37.03,49300,816
2013-02-11 01:00:00,36.54,48630,847
2013-02-11 02:00:00,36.42,48361,880
2013-02-11 03:00:00,36.48,48645,907
2013-02-11 04:00:00,37.02,49737,933
2013-02-11 05:00:00,37.7,52568,951
2013-02-11 06:00:00,40.21,57446,956
2013-02-11 07:00:00,46.04,62015,965
2013-02-11 08:00:00,47.68,63083,979
2013-02-11 09:00:00,46.96,62922,1000
2013-02-11 10:00:00,44.99,62929,1036
2013-02-11 11:00:00,44.56,62459,1079
2013-02-11 12:00:00,42.66,61642,1103
2013-02-11 13:00:00,41.66,61237,1093
2013-02-11 14:00:00,41.27,60824,1078
2013-02-11 15:00:00,41.52,60872,1078
2013-02-11 16:00:00,42.78,61601,1085
2013-02-11 17:00:00,49.9,62848,1083
2013-02-11 18:00:00,50.55,62488,1062
2013-02-11 19:00:00,45.38,61247,1021
2013-02-11 20:00:00,41.19,59368,970
2013-02-11 21:00:00,40.37,57869,907
2013-02-11 22:00:00,40.2,55403,831
2013-02-11 23:00:00,38.57,52623,758
2013-02-12 00:00:00,37.22,50460,838
2013-02-12 01:00:00,36.8,49590,815
2013-02-12 02:00:00,36.88,49248,830
2013-02-12 03:00:00,37.05,49442,853
2013-02-12 04:00:00,37.28,50488,883
2013-02-12 05:00:00,37.97,53092,930
2013-02-12 06:00:00,40.36,57500,953
2013-02-12 07:00:00,48.01,61697,953
2013-02-12 08:00:00,54.59,62566,941
2013-02-12 09:00:00,50.74,62532,908
2013-02-12 10:00:00,51.08,62355,845
2013-02-12 11:00:00,45.72,61866,761
2013-02-12 12:00:00,43.67,61162,668
2013-02-12 13:00:00,42.54,60735,597
2013-02-12 14:00:00,43.04,60228,547
2013-02-12 15:00:00,42.44,60331,509
2013-02-12 16:00:00,43.94,61037,477
2013-02-12 17:00:00,54.73,62498,438
2013-02-12 18:00:00,47.98,62326,381
2013-02-12 19:00:00,42.44,60992,322
2013-02-12 20:00:00,41.08,59016,265
2013-02-12 21:00:00,40.55,57501,208
2013-02-12 22:00:00,39.85,54836,160
2013-02-12 23:00:00,38.34,51856,129
2013-02-13 00:00:00,37.2,50158,122
2013-02-13 01:00:00,37,49134,125
2013-02-13 02:00:00,36.92,48789,128
2013-02-13 03:00:00,37.11,49029,127
2013-02-13 04:00:00,37.72,49937,122
2013-02-13 05:00:00,38.73,52339,121
2013-02-13 06:00:00,41.36,56893,119
2013-02-13 07:00:00,61.76,61326,115
2013-02-13 08:00:00,63.9,62085,112
2013-02-13 09:00:00,60.9,61948,103
2013-02-13 10:00:00,58.96,61892,91
2013-02-13 11:00:00,46.98,61290,84
2013-02-13 12:00:00,43.62,60450,86
2013-02-13 13:00:00,42.92,59823,96
2013-02-13 14:00:00,43.01,59501,108
2013-02-13 15:00:00,42.88,59468,115
2013-02-13 16:00:00,44.98,60110,125
2013-02-13 17:00:00,59.31,61309,139
2013-02-13 18:00:00,48.09,61158,166
2013-02-13 19:00:00,42.55,59964,197
2013-02-13 20:00:00,40.81,58060,238
2013-02-13 21:00:00,40.41,56677,272
2013-02-13 22:00:00,39.26,54143,304
2013-02-13 23:00:00,37.73,51274,348
2013-02-14 00:00:00,37.11,48755,626
2013-02-14 01:00:00,36.86,47643,708
2013-02-14 02:00:00,36.58,47316,779
2013-02-14 03:00:00,36.76,47476,836
2013-02-14 04:00:00,36.74,48423,895
2013-02-14 05:00:00,37.67,50987,966
2013-02-14 06:00:00,40.02,55260,1049
2013-02-14 07:00:00,42.47,59538,1150
2013-02-14 08:00:00,43.97,60490,1270
2013-02-14 09:00:00,42.47,60304,1397
2013-02-14 10:00:00,42.56,60306,1515
2013-02-14 11:00:00,41.54,59878,1626
2013-02-14 12:00:00,41.04,59309,1713
2013-02-14 13:00:00,40.8,58908,1767
2013-02-14 14:00:00,40.83,58663,1771
2013-02-14 15:00:00,40.82,58831,1772
2013-02-14 16:00:00,40.97,59504,1788
2013-02-14 17:00:00,42.91,60894,1806
2013-02-14 18:00:00,41.75,60717,1846
2013-02-14 19:00:00,40.74,59433,1869
2013-02-14 20:00:00,40.03,57567,1849
2013-02-14 21:00:00,39.39,56009,1779
2013-02-14 22:00:00,38.11,53517,1655
2013-02-14 23:00:00,36.93,50624,1499
2013-02-15 00:00:00,36.62,47946,1491
2013-02-15 01:00:00,36.4,46950,1404
2013-02-15 02:00:00,36.16,46516,1302
2013-02-15 03:00:00,36.64,46780,1176
2013-02-15 04:00:00,37.21,47683,1078
2013-02-15 05:00:00,38.33,50285,1009
2013-02-15 06:00:00,40.07,54662,996
2013-02-15 07:00:00,42.73,58902,1011
2013-02-15 08:00:00,45.63,60133,1014
2013-02-15 09:00:00,44.6,60114,988
2013-02-15 10:00:00,43.9,60024,922
2013-02-15 11:00:00,42.66,59409,853
2013-02-15 12:00:00,41.5,58589,761
2013-02-15 13:00:00,40.9,57808,636
2013-02-15 14:00:00,40.59,57151,511
2013-02-15 15:00:00,40.4,56735,412
2013-02-15 16:00:00,40.7,57416,351
2013-02-15 17:00:00,42.08,58895,325
2013-02-15 18:00:00,41.77,58757,310
2013-02-15 19:00:00,40.62,57040,283
2013-02-15 20:00:00,40.02,54906,263
2013-02-15 21:00:00,39.38,53359,252
2013-02-15 22:00:00,38.85,51325,232
2013-02-15 23:00:00,37.78,49109,197
2013-02-16 00:00:00,37.23,47071,165
2013-02-16 01:00:00,37.13,45925,155
2013-02-16 02:00:00,36.78,45466,146
2013-02-16 03:00:00,36.48,45217,140
2013-02-16 04:00:00,36.64,45420,136
2013-02-16 05:00:00,36.64,46237,132
2013-02-16 06:00:00,37.11,47159,132
2013-02-16 07:00:00,37.73,48820,134
2013-02-16 08:00:00,39.08,50629,134
2013-02-16 09:00:00,39.62,52455,135
2013-02-16 10:00:00,39.96,53317,140
2013-02-16 11:00:00,39.92,53126,137
2013-02-16 12:00:00,39.7,52619,130
2013-02-16 13:00:00,39.32,52045,119
2013-02-16 14:00:00,38.49,51579,112
2013-02-16 15:00:00,38.26,51834,110
2013-02-16 16:00:00,39.32,53364,107
2013-02-16 17:00:00,40.84,55517,104
2013-02-16 18:00:00,40.91,55534,107
2013-02-16 19:00:00,40.08,53883,113
2013-02-16 20:00:00,39.4,52039,116
2013-02-16 21:00:00,38.17,51109,119
2013-02-16 22:00:00,38.13,49467,115
2013-02-16 23:00:00,37.5,47742,110
2013-02-17 00:00:00,37.1,46014,112
2013-02-17 01:00:00,36.56,44795,95
2013-02-17 02:00:00,36.17,44287,89
2013-02-17 03:00:00,35.88,44046,92
2013-02-17 04:00:00,35.98,44077,91
2013-02-17 05:00:00,36.26,44601,97
2013-02-17 06:00:00,36.85,45262,99
2013-02-17 07:00:00,37.08,46372,95
2013-02-17 08:00:00,38.13,47711,99
2013-02-17 09:00:00,38.38,49400,107
2013-02-17 10:00:00,38.35,50575,113
2013-02-17 11:00:00,38.42,50867,119
2013-02-17 12:00:00,37.62,50556,127
2013-02-17 13:00:00,37.23,50269,135
2013-02-17 14:00:00,36.88,50137,147
2013-02-17 15:00:00,37.09,50386,164
2013-02-17 16:00:00,37.78,51723,182
2013-02-17 17:00:00,40.05,53726,207
2013-02-17 18:00:00,40.76,54215,243
2013-02-17 19:00:00,40.1,53251,291
2013-02-17 20:00:00,39.43,51879,352
2013-02-17 21:00:00,37.91,50994,410
2013-02-17 22:00:00,38.2,49001,463
2013-02-17 23:00:00,36.99,46882,508
2013-02-18 00:00:00,37.13,45517,487
2013-02-18 01:00:00,36.81,44633,533
2013-02-18 02:00:00,36.03,44410,586
2013-02-18 03:00:00,35.98,44618,635
2013-02-18 04:00:00,37.44,45483,675
2013-02-18 05:00:00,38.86,48105,736
2013-02-18 06:00:00,40.05,52291,831
2013-02-18 07:00:00,41.89,56442,924
2013-02-18 08:00:00,43.96,57554,1018
2013-02-18 09:00:00,42.89,57424,1138
2013-02-18 10:00:00,42.38,57351,1281
2013-02-18 11:00:00,40.95,56920,1451
2013-02-18 12:00:00,40.61,56241,1638
2013-02-18 13:00:00,40.32,55986,1830
2013-02-18 14:00:00,39.99,55786,2007
2013-02-18 15:00:00,39.83,55648,2150
2013-02-18 16:00:00,40.03,56098,2256
2013-02-18 17:00:00,40.73,57868,2340
2013-02-18 18:00:00,40.44,57798,2370
2013-02-18 19:00:00,39.83,56695,2349
2013-02-18 20:00:00,39.08,54912,2334
2013-02-18 21:00:00,38.23,53653,2259
2013-02-18 22:00:00,37.62,51196,2192
2013-02-18 23:00:00,36.45,48384,2233
2013-02-19 00:00:00,36.51,46817,1894
2013-02-19 01:00:00,35.76,45921,1895
2013-02-19 02:00:00,35.37,45751,1924
2013-02-19 03:00:00,35.63,46083,1929
2013-02-19 04:00:00,35.98,47131,1931
2013-02-19 05:00:00,37.22,49719,2046
2013-02-19 06:00:00,38.98,53722,2146
2013-02-19 07:00:00,40.09,57672,2135
2013-02-19 08:00:00,40.39,58541,2098
2013-02-19 09:00:00,40.24,58595,2066
2013-02-19 10:00:00,40.3,58505,2016
2013-02-19 11:00:00,40.07,58112,1946
2013-02-19 12:00:00,39.94,57651,1870
2013-02-19 13:00:00,40.03,57442,1826
2013-02-19 14:00:00,39.97,57146,1833
2013-02-19 15:00:00,39.77,57132,1872
2013-02-19 16:00:00,39.99,57638,1915
2013-02-19 17:00:00,40.89,59462,1939
2013-02-19 18:00:00,40.88,59593,1943
2013-02-19 19:00:00,40.25,58601,1913
2013-02-19 20:00:00,39.68,56820,1855
2013-02-19 21:00:00,39.26,55554,1794
2013-02-19 22:00:00,38.04,53052,1739
2013-02-19 23:00:00,36.9,50178,1708
2013-02-20 00:00:00,36.98,47950,1616
2013-02-20 01:00:00,36.42,46951,1596
2013-02-20 02:00:00,36.41,46650,1565
2013-02-20 03:00:00,36.98,46878,1531
2013-02-20 04:00:00,37.35,47848,1537
